customer_id,synthetic_archetype,age,region,occupation,monthly_income,tenure_months,checking_balance,savings_balance,investment_balance,credit_card_limit,credit_utilization,loan_balance,delinquency_events_12m,has_credit_card,has_savings,has_investments,has_personal_loan,has_insurance,has_mortgage
CLI006295,Alta Renda Investidor,40,Sul,Assalariado,15049.65,142,16530.12,49836.76,241126.42,47705.96,0.0915,87589.28,0,1,1,1,1,1,1
CLI006296,Tradicional Essencial,54,Centro-Oeste,Servidor público,4900.14,148,6423.12,17659.07,5375.36,6310.72,0.2778,18542.23,0,1,1,1,0,1,0
CLI006297,Jovem em Ascensão,30,Sudeste,Estudante,4978.07,32,1935.17,2261.84,,7189.54,0.7441,10514.27,0,1,1,1,1,1,0
CLI006298,Tradicional Essencial,65,Sudeste,Autônomo,5348.48,132,4442.53,10218.02,1230.43,1283.24,0.4843,14116.23,1,1,1,0,0,1,0
CLI006299,Digital Multirrelacionado,39,Nordeste,Assalariado,6003.65,92,3665.08,8796.62,34079.48,9887.91,0.3836,15013.37,0,1,1,1,0,0,0
CLI006300,Jovem em Ascensão,27,Sudeste,Assalariado,4458.95,18,7559.02,0.0,2311.09,6546.2,0.4331,4251.18,0,1,1,0,0,1,0
CLI006301,Digital Multirrelacionado,31,Sudeste,Assalariado,8812.03,32,8342.54,18211.86,17430.39,10556.64,0.5749,0.0,0,1,1,0,1,1,0
CLI006302,Crédito Intensivo,31,Sul,Assalariado,5027.25,19,0.0,2774.26,1356.1,15608.96,0.7942,59766.32,3,1,1,0,1,1,1
CLI006303,Crédito Intensivo,29,Nordeste,Assalariado,3980.77,90,902.19,4341.14,0.0,10516.58,0.847,75697.22,0,1,0,0,1,0,1
CLI006304,Digital Multirrelacionado,28,Nordeste,Assalariado,5811.77,46,5401.89,7846.52,0.0,15807.25,0.3717,20088.21,0,1,1,1,0,0,0
CLI006305,Tradicional Essencial,61,Sudeste,Autônomo,5556.7,188,4145.7,15717.88,17093.55,4659.48,0.2402,0.0,0,1,1,0,0,0,0
CLI006306,Alta Renda Investidor,46,Sudeste,Empresário,18725.58,111,24813.68,32208.07,71325.68,29018.64,0.0492,6640.27,0,1,0,1,1,1,0
CLI006307,Tradicional Essencial,45,Centro-Oeste,Assalariado,3582.97,10,5433.88,21418.06,0.0,9474.92,0.4044,0.0,1,0,1,0,1,1,0
CLI006308,Jovem em Ascensão,27,Sudeste,Assalariado,7115.87,12,3222.73,,0.0,9271.74,0.0641,0.0,0,1,1,0,0,0,0
CLI006309,Digital Multirrelacionado,32,Nordeste,Autônomo,11411.41,87,6498.98,19037.99,37346.75,13363.01,0.6104,31943.16,0,1,0,0,0,0,0
CLI006310,Tradicional Essencial,37,Sudeste,Assalariado,2584.86,85,243.9,0.0,5229.81,6309.19,0.3593,17706.27,0,1,1,0,0,1,0
CLI006311,Digital Multirrelacionado,28,Sudeste,Autônomo,7071.47,21,6444.17,13953.33,0.0,17832.96,0.3118,22566.22,0,1,1,1,0,1,0
CLI006312,Jovem em Ascensão,26,Sudeste,Assalariado,8579.56,24,4889.73,7857.27,0.0,10935.9,0.5481,26567.47,0,0,1,1,1,0,0
CLI006313,Jovem em Ascensão,31,Sudeste,Assalariado,5741.21,29,3025.65,9318.75,18491.85,5700.65,0.85,0.0,0,1,1,1,0,0,0
CLI006314,Digital Multirrelacionado,43,Sudeste,Assalariado,8797.34,56,8850.06,10113.68,39196.61,7757.22,0.3974,7717.49,0,1,1,0,0,0,0
CLI006315,Tradicional Essencial,44,Nordeste,Autônomo,2782.67,108,0.0,548.19,0.0,4519.06,0.3669,18937.76,0,0,1,0,0,0,0
CLI006316,Crédito Intensivo,18,Norte,Empresário,4357.61,33,1474.56,4019.84,1804.68,6563.17,0.8912,54811.86,0,1,1,0,1,0,0
CLI006317,Crédito Intensivo,37,Sudeste,Assalariado,3296.29,71,3677.5,0.0,0.0,12477.87,0.7919,57704.6,0,1,1,0,1,0,0
CLI006318,Tradicional Essencial,60,Sudeste,Autônomo,4695.24,131,3164.49,20118.35,2794.24,4031.06,0.1784,0.0,0,0,1,0,0,0,0
CLI006319,Crédito Intensivo,51,Sudeste,Assalariado,2383.09,46,0.0,2168.42,0.0,13077.74,0.6965,85305.66,0,1,1,0,1,0,1
CLI006320,Tradicional Essencial,56,Nordeste,Assalariado,4162.8,223,1453.72,0.0,10757.11,6713.99,0.1889,0.0,0,1,0,0,1,1,0
CLI006321,Digital Multirrelacionado,48,Nordeste,Assalariado,5773.82,82,9363.02,11871.51,25818.97,16126.74,0.4302,2948.8,0,1,1,1,0,1,0
CLI006322,Digital Multirrelacionado,41,Sul,Assalariado,11861.86,60,5021.73,10433.9,50099.61,15313.66,0.5931,2038.14,0,1,1,1,0,1,0
CLI006323,Jovem em Ascensão,26,Centro-Oeste,Estudante,8626.92,33,2533.84,0.0,6374.65,5652.72,0.2822,8248.72,0,1,1,1,1,0,0
CLI006324,Alta Renda Investidor,48,Sul,Assalariado,21484.13,116,6939.64,27996.07,121453.23,46357.05,0.2617,80869.63,0,1,1,1,0,0,0
CLI006325,Tradicional Essencial,72,Sudeste,Aposentado,2117.09,262,1601.14,1563.99,0.0,2897.59,0.01,9061.44,0,0,1,1,0,0,0
CLI006326,Digital Multirrelacionado,30,Centro-Oeste,Assalariado,3739.14,34,4243.21,15171.57,14550.79,14928.13,0.2046,5224.18,0,1,1,0,1,1,1
CLI006327,Jovem em Ascensão,29,Sul,Assalariado,5046.35,17,1316.26,3272.19,9124.93,4336.54,0.443,11664.68,0,1,0,1,1,0,0
CLI006328,Tradicional Essencial,62,Sudeste,Assalariado,1952.5,224,5348.57,6009.49,0.0,10358.29,0.2194,7827.38,0,0,1,0,1,1,0
CLI006329,Crédito Intensivo,49,Sul,Assalariado,4845.86,37,4165.97,6795.7,4936.72,10250.59,0.9074,12852.9,0,1,1,0,1,0,0
CLI006330,Digital Multirrelacionado,32,Centro-Oeste,Autônomo,9146.01,99,3808.18,,37495.85,21335.47,0.2464,0.0,0,1,1,1,0,1,0
CLI006331,Crédito Intensivo,54,Sudeste,Assalariado,5755.39,64,3052.61,1421.02,178.46,5295.04,0.5438,12321.89,0,1,1,1,1,0,0
CLI006332,Jovem em Ascensão,32,Sudeste,Estudante,5225.42,29,3362.42,0.0,8735.95,6309.7,0.2309,6302.77,0,1,1,1,1,0,0
CLI006333,Crédito Intensivo,52,Nordeste,Autônomo,2166.77,97,2924.41,3245.16,0.0,13228.83,0.8546,23613.8,0,1,1,0,1,0,0
CLI006334,Crédito Intensivo,56,Sudeste,Assalariado,6109.89,44,1500.92,0.0,4292.91,10527.63,0.8715,43015.66,0,1,1,0,0,0,1
CLI006335,Tradicional Essencial,47,Sudeste,Autônomo,2641.74,39,8595.44,5509.23,6829.32,7490.18,0.1102,3184.04,0,1,1,0,0,0,0
CLI006336,Digital Multirrelacionado,33,Sudeste,Assalariado,5263.42,107,6533.57,22150.5,26770.23,16849.98,0.3922,0.0,0,1,1,1,0,1,0
CLI006337,Crédito Intensivo,53,Sudeste,Servidor público,6399.14,70,2935.41,3341.43,2995.47,15820.8,0.8122,55013.88,0,1,0,0,1,0,0
CLI006338,Digital Multirrelacionado,37,Sudeste,Empresário,9448.68,83,8298.73,18801.84,39681.93,22932.9,0.5057,149.99,1,1,1,0,1,0,0
CLI006339,Digital Multirrelacionado,48,Sudeste,Autônomo,8009.4,72,2722.2,10672.61,41439.6,22456.92,0.3549,14493.12,0,1,1,1,0,0,0
CLI006340,Tradicional Essencial,57,Sudeste,Servidor público,3029.11,125,6098.6,23271.38,6420.12,5506.22,0.2118,0.0,0,1,1,0,0,0,0
CLI006341,Jovem em Ascensão,25,Sudeste,Autônomo,5798.33,15,291.4,2929.62,4274.15,7728.87,0.6514,0.0,2,1,1,0,0,0,0
CLI006342,Jovem em Ascensão,29,Sudeste,Autônomo,6132.74,39,2526.29,1318.73,1584.78,4749.65,0.2999,19320.7,0,1,0,0,0,0,0
CLI006343,Jovem em Ascensão,22,Sudeste,Assalariado,3235.79,6,4967.24,8895.26,130.91,7998.8,0.4906,8456.23,1,1,1,1,0,0,0
CLI006344,Crédito Intensivo,48,Sudeste,Assalariado,5333.66,129,2092.76,5385.43,0.0,12131.61,0.782,41391.06,0,1,1,0,1,0,0
CLI006345,Digital Multirrelacionado,46,Sudeste,Assalariado,7496.69,67,481.04,8375.24,12987.34,14012.84,0.4257,28736.29,0,1,1,0,0,1,0
CLI006346,Tradicional Essencial,33,Sudeste,Assalariado,4603.75,128,2597.49,9804.38,3870.84,3969.09,0.2176,26910.71,0,0,1,1,0,0,0
CLI006347,Jovem em Ascensão,27,Nordeste,Assalariado,5494.76,15,4008.53,1437.98,13871.81,5339.98,0.5111,9266.33,0,1,1,0,0,0,0
CLI006348,Tradicional Essencial,43,Sudeste,Assalariado,2696.47,165,4804.45,19929.25,7898.51,5499.16,0.1829,12316.96,0,1,1,0,0,1,0
CLI006349,Crédito Intensivo,53,Sudeste,Autônomo,7725.91,79,771.1,4002.04,0.0,9104.66,0.99,52531.42,1,1,0,0,1,0,0
CLI006350,Tradicional Essencial,70,Centro-Oeste,Aposentado,6110.78,135,5737.09,9573.26,1804.98,4790.65,0.01,3121.43,2,1,1,0,0,1,0
CLI006351,Tradicional Essencial,65,Sudeste,Aposentado,3267.96,263,2982.16,3840.45,1094.8,8877.79,0.1219,36121.12,0,1,1,0,0,1,0
CLI006352,Jovem em Ascensão,28,Sudeste,Assalariado,6935.27,38,4344.75,0.0,2808.99,3854.84,0.5245,0.0,0,1,1,1,0,0,0
CLI006353,Tradicional Essencial,41,Sudeste,Servidor público,3765.47,243,3566.2,5561.57,0.0,6697.4,0.5016,19974.1,0,1,1,0,1,1,1
CLI006354,Crédito Intensivo,54,Norte,Assalariado,6308.33,89,1632.26,6269.13,0.0,6263.29,0.99,22296.7,0,1,1,0,1,1,0
CLI006355,Digital Multirrelacionado,32,Sudeste,Autônomo,3421.5,86,6542.46,10898.29,11912.02,15789.8,0.5763,25431.48,0,1,1,0,0,1,0
CLI006356,Crédito Intensivo,41,Sul,Aposentado,4059.77,66,2798.71,3562.95,0.0,16380.08,0.8351,58473.77,0,0,1,0,1,0,0
CLI006357,Digital Multirrelacionado,25,Sudeste,Autônomo,10286.01,18,4955.09,13509.4,8097.56,14320.45,0.5292,4210.52,0,1,1,0,0,0,0
CLI006358,Jovem em Ascensão,18,Nordeste,Assalariado,4848.36,14,1682.89,2308.41,10142.84,7180.07,0.3716,7258.46,0,0,1,0,0,0,0
CLI006359,Crédito Intensivo,24,Nordeste,Autônomo,5790.7,38,0.0,3289.9,2838.34,8015.38,0.6522,31560.4,0,1,0,0,1,0,0
CLI006360,Crédito Intensivo,40,Sudeste,Autônomo,5507.03,50,1911.11,3967.85,6.31,19740.5,0.7937,67764.42,1,1,1,0,1,1,0
CLI006361,Digital Multirrelacionado,39,Sudeste,Assalariado,4978.57,83,13695.16,5134.93,3534.45,15880.72,0.4474,1224.43,0,1,1,0,1,0,0
CLI006362,Tradicional Essencial,49,Sudeste,Autônomo,4847.78,259,1551.09,11568.08,812.92,8702.91,0.3292,3763.78,1,1,1,0,0,0,1
CLI006363,Crédito Intensivo,43,Nordeste,Assalariado,4779.15,117,1868.46,5360.54,0.0,12940.56,0.6524,51300.31,0,1,1,0,1,0,0
CLI006364,Alta Renda Investidor,43,Sudeste,Assalariado,22752.45,188,26762.74,33267.19,157031.97,36784.28,0.1337,71623.46,0,1,1,1,0,1,0
CLI006365,Jovem em Ascensão,26,Sul,Assalariado,5141.95,1,6773.98,3394.33,5905.64,8736.05,0.7459,4753.56,1,0,1,0,0,1,0
CLI006366,Digital Multirrelacionado,33,Sudeste,Aposentado,8572.62,54,2803.7,17164.55,0.0,14417.85,0.4484,0.0,0,1,1,0,0,0,0
CLI006367,Crédito Intensivo,38,Sudeste,Autônomo,6024.22,31,2525.44,866.31,0.0,9885.43,0.8498,64637.68,2,1,0,0,1,1,0
CLI006368,Digital Multirrelacionado,31,Sudeste,Assalariado,7984.85,67,6111.53,24485.18,20517.21,3518.51,0.5774,33491.37,0,1,0,1,0,1,0
CLI006369,Crédito Intensivo,35,Sudeste,Assalariado,6621.82,105,0.0,776.28,0.0,14336.09,0.851,50378.05,0,1,0,0,1,0,0
CLI006370,Tradicional Essencial,60,Sudeste,Assalariado,4269.87,189,7000.22,8250.09,0.0,8332.18,0.316,21601.62,1,1,1,0,0,1,0
CLI006371,Jovem em Ascensão,29,Sul,Assalariado,5643.42,14,2573.54,1020.09,16046.8,4564.65,0.5791,0.0,0,0,1,0,0,1,0
CLI006372,Alta Renda Investidor,59,Centro-Oeste,Assalariado,21847.22,143,18401.24,93862.16,295798.79,28754.88,0.2203,36194.95,1,1,1,1,0,1,0
CLI006373,Jovem em Ascensão,35,Sudeste,Autônomo,6004.04,5,4218.18,6739.85,8753.92,8298.82,0.2853,0.0,0,1,1,0,0,0,0
CLI006374,Tradicional Essencial,50,Sul,Assalariado,4807.45,72,3206.92,1703.47,144.54,3805.47,0.112,7806.14,0,1,1,0,0,1,0
CLI006375,Digital Multirrelacionado,31,Sudeste,Assalariado,6650.22,64,2631.17,16426.67,12454.21,12013.88,0.3538,19342.33,0,1,1,1,1,1,0
CLI006376,Digital Multirrelacionado,28,Sudeste,Assalariado,9852.58,61,8110.09,3899.6,13747.36,12717.33,0.4916,43040.18,0,1,1,0,0,0,1
CLI006377,Digital Multirrelacionado,28,Sudeste,Assalariado,13597.19,30,9429.42,15141.62,9459.62,13641.34,0.2642,3370.38,0,1,0,0,0,0,0
CLI006378,Jovem em Ascensão,35,Sul,Assalariado,5053.22,32,3294.93,2415.71,11235.96,10197.38,0.3682,0.0,0,1,1,1,0,1,0
CLI006379,Digital Multirrelacionado,30,Nordeste,Assalariado,8577.18,68,2051.33,,36464.61,7674.4,0.3528,16899.61,0,1,1,0,0,1,0
CLI006380,Crédito Intensivo,50,Sudeste,Assalariado,6402.1,78,3225.01,4752.89,3301.19,8608.95,0.8194,41440.15,0,1,0,0,1,0,0
CLI006381,Tradicional Essencial,48,Centro-Oeste,Assalariado,3234.0,264,3415.27,10939.14,9798.13,5306.23,0.5425,16651.17,0,0,1,0,0,1,0
CLI006382,Jovem em Ascensão,32,Sudeste,Assalariado,3870.12,32,3125.46,1641.57,7287.66,5305.74,0.3436,0.0,0,0,1,1,0,0,0
CLI006383,Tradicional Essencial,50,Centro-Oeste,Servidor público,4697.6,60,2105.15,3855.3,9827.86,4168.94,0.2953,0.0,0,1,1,0,0,0,0
CLI006384,Tradicional Essencial,65,Sudeste,Aposentado,3360.46,163,4899.62,24405.12,2388.44,2880.12,0.2027,19594.05,0,1,0,1,0,1,0
CLI006385,Digital Multirrelacionado,41,Sudeste,Assalariado,9595.89,44,7533.37,13125.99,28116.99,17962.56,0.2267,18994.33,0,1,1,1,1,1,0
CLI006386,Jovem em Ascensão,29,Sudeste,Assalariado,4587.57,16,1925.04,10732.26,10585.36,1860.62,0.4247,14506.64,0,1,1,1,0,0,0
CLI006387,Digital Multirrelacionado,34,Sudeste,Autônomo,7534.42,98,5165.97,14475.37,28465.58,14622.57,0.3315,53075.97,1,1,1,1,0,1,0
CLI006388,Alta Renda Investidor,44,Sudeste,Empresário,23624.23,104,27470.11,24993.64,379704.65,41297.41,0.4357,22317.62,1,1,1,1,0,1,0
CLI006389,Jovem em Ascensão,28,Nordeste,Assalariado,3206.07,12,0.0,1261.59,13168.6,8664.15,0.2933,10805.61,0,1,1,0,0,0,0
CLI006390,Digital Multirrelacionado,33,Nordeste,Assalariado,7916.74,87,4337.85,17043.13,20542.64,10727.08,0.363,17021.77,0,1,1,1,0,0,0
CLI006391,Alta Renda Investidor,25,Sudeste,Assalariado,18732.35,1,7103.48,32661.2,408842.1,38474.63,0.0838,14410.61,0,1,1,0,0,1,0
CLI006392,Tradicional Essencial,46,Sudeste,Autônomo,4834.84,101,1076.67,15675.31,0.0,4596.9,0.4241,3280.4,0,1,1,0,0,1,0
CLI006393,Digital Multirrelacionado,34,Sudeste,Empresário,6989.9,35,12136.53,14332.52,0.0,11370.91,0.2887,13729.74,0,1,1,0,1,1,0
CLI006394,Alta Renda Investidor,42,Sudeste,Servidor público,19913.66,66,19259.3,70608.47,333964.1,33278.27,0.3026,72373.59,0,1,1,1,0,1,1
CLI006395,Tradicional Essencial,54,Sudeste,Assalariado,3113.4,60,3114.66,16559.23,1474.16,3704.0,0.4358,0.0,0,1,1,1,1,0,0
CLI006396,Tradicional Essencial,61,Norte,Autônomo,3508.91,174,22.23,5005.54,1824.37,8064.73,0.4604,16422.69,0,1,1,0,0,1,1
CLI006397,Tradicional Essencial,60,Nordeste,Autônomo,4264.93,221,10260.42,9941.29,11180.38,5871.84,0.01,4705.31,0,0,1,0,0,1,0
CLI006398,Digital Multirrelacionado,47,Sudeste,Assalariado,8854.92,66,6931.79,6992.91,0.0,14851.76,0.3014,19386.39,1,1,1,0,0,1,0
CLI006399,Crédito Intensivo,40,Sudeste,Estudante,5200.69,64,1307.15,6091.76,1051.18,11548.66,0.9247,30401.98,1,1,1,0,1,1,1
CLI006400,Jovem em Ascensão,32,Sudeste,Assalariado,3756.28,15,3444.38,6474.29,8088.59,5042.61,0.2121,11700.45,1,1,1,0,1,0,0
CLI006401,Digital Multirrelacionado,39,Sul,Empresário,8959.64,71,12580.65,11455.51,13271.35,15122.27,0.189,0.0,0,1,1,1,1,1,0
CLI006402,Digital Multirrelacionado,32,Sudeste,Assalariado,9585.19,62,9229.24,0.0,31889.62,8522.11,0.5015,0.0,0,1,1,0,0,1,0
CLI006403,Alta Renda Investidor,29,Sudeste,Assalariado,15313.23,86,20040.78,36865.99,234039.39,42836.91,0.267,20000.77,0,1,1,1,1,1,1
CLI006404,Crédito Intensivo,41,Nordeste,Assalariado,6680.13,99,2224.47,2030.84,0.0,8335.06,0.7488,34758.27,1,1,0,0,1,0,1
CLI006405,Digital Multirrelacionado,33,Sudeste,Assalariado,12316.5,108,10893.04,10190.05,38392.4,8524.38,0.3667,14066.76,0,1,0,0,0,1,0
CLI006406,Tradicional Essencial,63,Nordeste,Aposentado,2777.33,165,4072.82,9041.83,4730.4,6135.46,0.2104,10235.42,0,1,1,0,0,0,0
CLI006407,Jovem em Ascensão,24,Nordeste,Assalariado,6137.37,17,48.28,10249.72,10362.06,7667.97,0.5649,7117.2,0,1,1,0,0,0,0
CLI006408,Digital Multirrelacionado,30,Sudeste,Empresário,7797.04,36,6205.54,8647.2,380.37,16225.87,0.4394,0.0,0,1,0,1,1,0,0
CLI006409,Tradicional Essencial,73,Sudeste,Aposentado,4173.3,248,9179.82,10909.28,0.0,5382.36,0.1301,0.0,0,1,1,0,0,1,0
CLI006410,Digital Multirrelacionado,27,Sudeste,Aposentado,7153.03,28,1656.05,1338.4,18608.93,15078.12,0.3167,35837.3,0,1,1,1,1,1,1
CLI006411,Alta Renda Investidor,31,Nordeste,Empresário,21482.4,141,15380.56,0.0,178494.84,37981.3,0.3571,24316.17,0,1,1,1,0,1,0
CLI006412,Tradicional Essencial,52,Sudeste,Aposentado,6570.62,218,3935.87,19534.53,0.0,10022.59,0.1807,5849.18,0,0,1,0,0,0,0
CLI006413,Crédito Intensivo,29,Nordeste,Aposentado,4542.04,77,1500.98,2061.1,5683.01,7136.6,0.7623,58143.88,0,1,0,0,1,0,0
CLI006414,Jovem em Ascensão,22,Sudeste,Autônomo,4963.02,17,3053.45,10426.15,13052.75,7837.96,0.4665,3499.75,0,1,1,0,0,0,0
CLI006415,Crédito Intensivo,59,Sudeste,Assalariado,2772.87,105,1480.44,4638.37,467.15,6008.83,0.8887,42952.31,2,1,0,0,1,0,0
CLI006416,Digital Multirrelacionado,44,Centro-Oeste,Assalariado,10356.65,36,3059.08,8839.61,30423.96,,0.1779,9036.55,0,1,1,0,0,0,0
CLI006417,Crédito Intensivo,31,Norte,Assalariado,4555.96,64,0.0,3889.29,6470.52,11980.78,0.9114,21398.65,1,1,1,0,1,0,0
CLI006418,Digital Multirrelacionado,28,Centro-Oeste,Servidor público,8259.12,62,10249.11,2720.97,22492.66,14353.47,0.2424,35078.24,1,1,0,0,0,1,0
CLI006419,Jovem em Ascensão,22,Nordeste,Assalariado,1200.0,61,862.37,6432.92,1940.82,3808.59,0.6138,6918.78,0,1,1,0,0,0,0
CLI006420,Tradicional Essencial,78,Centro-Oeste,Aposentado,3984.57,125,8424.14,13524.27,5137.83,2894.14,0.5059,0.0,0,0,1,0,0,0,1
CLI006421,Digital Multirrelacionado,38,Norte,Servidor público,9785.74,56,14346.95,3425.27,27828.9,17528.46,0.4641,12219.56,0,1,1,0,0,1,1
CLI006422,Crédito Intensivo,42,Sul,Assalariado,4371.74,88,2015.49,1326.48,0.0,13747.95,0.7655,28643.18,1,1,1,0,1,1,1
CLI006423,Tradicional Essencial,52,Sul,Autônomo,4793.08,84,428.07,5182.07,2067.28,5891.75,0.01,3494.52,0,1,0,0,0,0,1
CLI006424,Tradicional Essencial,64,Sudeste,Aposentado,3323.7,132,3167.91,18771.67,7115.64,6059.83,0.3568,0.0,0,1,1,1,1,1,0
CLI006425,Alta Renda Investidor,51,Sudeste,Assalariado,15329.37,93,15512.9,37928.1,313589.17,,0.304,37924.93,0,1,1,1,0,0,1
CLI006426,Alta Renda Investidor,48,Sul,Assalariado,21482.15,102,18778.99,57539.54,206243.16,24304.3,0.2551,80101.84,0,1,1,1,0,1,0
CLI006427,Alta Renda Investidor,51,Nordeste,Empresário,34288.23,179,3619.64,4675.85,163356.09,41704.48,0.1673,41792.23,0,1,1,1,0,1,0
CLI006428,Crédito Intensivo,32,Nordeste,Autônomo,3416.3,97,2905.16,5877.31,0.0,12506.57,0.5325,48426.51,1,1,0,0,1,0,0
CLI006429,Crédito Intensivo,42,Sudeste,Assalariado,2297.93,85,52.28,3682.82,2609.18,8360.89,0.8638,36606.83,1,1,1,0,1,1,0
CLI006430,Alta Renda Investidor,46,Sudeste,Servidor público,31322.15,204,27798.9,17162.9,133288.52,33151.25,0.2992,35963.37,0,1,1,1,0,1,0
CLI006431,Crédito Intensivo,46,Sul,Aposentado,7419.6,107,1934.53,3405.38,3355.49,13210.58,0.7808,19627.11,0,1,0,0,1,0,1
CLI006432,Crédito Intensivo,37,Nordeste,Autônomo,3139.88,79,993.63,4490.81,0.0,10630.71,0.7631,26010.18,0,1,0,0,0,1,1
CLI006433,Alta Renda Investidor,51,Sul,Empresário,19077.94,119,17859.75,51158.95,219011.3,42956.66,0.2653,49903.61,0,1,1,1,0,1,0
CLI006434,Jovem em Ascensão,28,Sudeste,Assalariado,4731.86,23,3338.47,6632.36,9030.58,6647.9,0.2288,0.0,0,1,1,0,0,0,0
CLI006435,Tradicional Essencial,48,Sudeste,Aposentado,5294.94,150,2833.08,7943.39,7170.79,2036.38,0.3001,0.0,0,1,1,0,0,1,1
CLI006436,Crédito Intensivo,47,Nordeste,Aposentado,6282.93,77,762.99,5521.38,1317.64,5992.6,0.8096,62002.71,0,1,0,1,1,0,1
CLI006437,Crédito Intensivo,34,Sul,Assalariado,6071.05,17,1968.17,,0.0,14046.9,0.9141,43134.91,0,1,0,0,1,0,1
CLI006438,Digital Multirrelacionado,28,Sudeste,Assalariado,9393.47,122,9306.38,21472.25,23986.96,15242.64,0.2569,12448.72,0,1,1,1,1,1,1
CLI006439,Jovem em Ascensão,22,Sudeste,Assalariado,5364.2,29,2656.47,2677.08,3538.09,9091.22,0.2754,1591.6,1,0,0,1,0,0,0
CLI006440,Tradicional Essencial,54,Sudeste,Empresário,3168.59,78,0.0,6310.92,11170.53,5995.61,0.3153,5338.67,0,0,1,1,0,0,1
CLI006441,Crédito Intensivo,42,Nordeste,Assalariado,2913.0,82,4001.87,1326.74,1163.81,6238.51,0.7628,51729.84,1,0,0,0,1,0,0
CLI006442,Jovem em Ascensão,21,Sudeste,Assalariado,3505.74,25,1382.74,20386.12,2999.6,7788.58,0.1465,1506.66,0,1,1,0,0,1,0
CLI006443,Jovem em Ascensão,21,Centro-Oeste,Autônomo,3971.22,48,5916.34,6814.95,3661.71,7004.93,0.2851,1477.15,0,1,0,0,0,0,0
CLI006444,Jovem em Ascensão,28,Sudeste,Autônomo,5748.96,4,1075.23,8159.63,6282.98,5583.82,0.8534,0.0,0,1,1,1,1,0,0
CLI006445,Digital Multirrelacionado,33,Nordeste,Autônomo,5482.64,50,9147.44,4519.66,23482.96,10504.43,0.2618,17856.53,0,1,1,0,1,1,1
CLI006446,Digital Multirrelacionado,31,Norte,Assalariado,11565.34,52,6090.72,22428.78,21360.24,18823.6,0.2916,1711.68,0,1,1,0,1,1,0
CLI006447,Tradicional Essencial,54,Sul,Assalariado,5241.87,204,0.0,16116.19,1997.43,6499.09,0.028,2894.25,0,0,1,0,0,0,0
CLI006448,Crédito Intensivo,40,Sul,Assalariado,3941.01,97,1735.05,1537.1,0.0,6401.9,0.8816,37143.42,0,1,1,0,1,0,1
CLI006449,Tradicional Essencial,33,Sul,Empresário,3611.37,112,5784.9,12782.77,5429.55,6831.52,0.2562,0.0,0,0,1,1,0,1,0
CLI006450,Tradicional Essencial,52,Sudeste,Assalariado,2139.42,218,242.28,8146.37,2971.51,6365.52,0.2792,0.0,0,1,1,0,0,0,0
CLI006451,Digital Multirrelacionado,35,Sudeste,Assalariado,7609.12,55,4619.78,8628.13,0.0,9862.97,0.4487,36491.35,0,1,1,0,0,0,0
CLI006452,Digital Multirrelacionado,28,Centro-Oeste,Aposentado,11381.88,85,515.72,0.0,28464.94,13240.33,0.5319,0.0,1,1,1,1,1,1,0
CLI006453,Crédito Intensivo,48,Sul,Assalariado,4873.26,90,340.03,3981.32,3427.2,7919.97,0.7609,23602.53,0,1,1,0,1,0,0
CLI006454,Digital Multirrelacionado,38,Sul,Autônomo,5588.11,94,4907.73,8809.6,21504.8,19682.27,0.5057,22154.63,0,1,0,1,0,1,0
CLI006455,Tradicional Essencial,75,Sul,Aposentado,3892.38,119,1943.19,6457.99,0.0,6532.93,0.3922,17639.71,0,1,1,0,0,0,0
CLI006456,Tradicional Essencial,62,Nordeste,Autônomo,3487.76,152,6549.7,22055.5,4842.83,816.68,0.1197,7169.83,0,0,0,0,0,0,0
CLI006457,Crédito Intensivo,55,Sudeste,Assalariado,7099.78,79,5184.31,3391.96,3998.29,14416.32,0.99,41760.59,0,1,0,0,1,0,0
CLI006458,Tradicional Essencial,65,Sudeste,Aposentado,2661.96,82,4191.95,10954.39,2851.11,5504.51,0.4526,0.0,1,1,1,0,0,0,0
CLI006459,Crédito Intensivo,58,Nordeste,Assalariado,4179.39,11,1001.01,3126.61,4574.43,11428.14,0.8656,20045.42,0,1,1,0,0,1,1
CLI006460,Tradicional Essencial,70,Sul,Aposentado,4782.48,146,5019.77,0.0,1046.14,5359.66,0.309,12221.13,0,1,1,1,0,0,0
CLI006461,Digital Multirrelacionado,25,Sul,Empresário,5759.27,24,7656.96,25234.8,0.0,4783.67,0.3655,5310.46,1,1,0,0,1,1,1
CLI006462,Tradicional Essencial,52,Nordeste,Aposentado,3556.44,68,6857.1,4422.13,0.0,8899.03,0.3027,114.14,0,1,1,0,0,0,0
CLI006463,Tradicional Essencial,59,Sudeste,Assalariado,4009.97,192,4401.68,10781.57,7105.77,8289.57,0.0176,2539.73,0,1,1,0,0,1,0
CLI006464,Digital Multirrelacionado,27,Sul,Estudante,9685.54,80,8655.51,8975.43,15964.11,17913.48,0.2871,1719.5,1,1,1,1,1,0,0
CLI006465,Crédito Intensivo,29,Sudeste,Autônomo,5760.87,70,4978.21,3686.73,0.0,6204.52,0.869,49993.01,0,1,0,0,1,0,0
CLI006466,Jovem em Ascensão,21,Sudeste,Assalariado,5053.88,19,5115.34,7989.18,9544.84,8852.5,0.4033,5927.81,0,1,0,0,0,1,1
